slice fieldpos lbda x y rmsx_um rmsy_um
101.000000 0.500000 1.200000 -1.373916 -18.230696 1.355827 5.236315
101.000000 0.500000 1.400000 -1.374043 -18.680490 1.030812 4.559888
101.000000 0.500000 1.600000 -1.374203 -19.147927 1.681763 3.880382
101.000000 0.500000 1.700200 -1.374298 -19.394520 2.197270 3.535235
101.000000 1.000000 0.350000 -1.624716 -12.492697 14.221368 14.664041
101.000000 1.000000 0.400000 -1.623936 -13.845548 11.137269 12.377900
101.000000 1.000000 0.500000 -1.623432 -15.396141 7.557770 9.827855
101.000000 1.000000 0.700000 -1.623322 -16.792956 4.343391 7.621439
101.000000 1.000000 1.000000 -1.623432 -17.759662 2.288957 6.168808
101.000000 1.000000 1.200000 -1.623538 -18.228770 1.594798 5.496227
101.000000 1.000000 1.400000 -1.623673 -18.678598 1.552814 4.879226
101.000000 1.000000 1.600000 -1.623845 -19.146070 2.203280 4.277492
101.000000 1.000000 1.700200 -1.623949 -19.392682 2.686060 3.981583
102.000000 -1.000000 0.350000 0.499131 -12.494274 14.286627 14.624404
102.000000 -1.000000 0.400000 0.498770 -13.846916 11.202060 12.304658
102.000000 -1.000000 0.500000 0.498476 -15.397277 7.609190 9.702504
102.000000 -1.000000 0.700000 0.498317 -16.793890 4.345082 7.426109
102.000000 -1.000000 1.000000 0.498264 -17.760460 2.154380 5.900744
102.000000 -1.000000 1.200000 0.498255 -18.229503 1.274927 5.180871
102.000000 -1.000000 1.400000 0.498256 -18.679269 1.083209 4.507840
102.000000 -1.000000 1.600000 0.498267 -19.146678 1.808608 3.833285
102.000000 -1.000000 1.700200 0.498277 -19.393256 2.333270 3.491633
102.000000 -0.500000 0.350000 0.249146 -12.495999 14.482522 14.675150
102.000000 -0.500000 0.400000 0.248927 -13.848595 11.393041 12.335171
102.000000 -0.500000 0.500000 0.248737 -15.398905 7.787372 9.701404
102.000000 -0.500000 0.700000 0.248619 -16.795474 4.489745 7.381637
102.000000 -0.500000 1.000000 0.248566 -17.762015 2.209168 5.809442
102.000000 -0.500000 1.200000 0.248549 -18.231044 1.163434 5.057802
102.000000 -0.500000 1.400000 0.248537 -18.680797 0.638496 4.345385
102.000000 -0.500000 1.600000 0.248530 -19.148192 1.410111 3.616009
102.000000 -0.500000 1.700200 0.248528 -19.394764 1.971618 3.237247
102.000000 0.000000 0.350000 -0.000776 -12.496580 14.549695 14.697888
102.000000 0.000000 0.400000 -0.000865 -13.849161 11.459158 12.352419
102.000000 0.000000 0.500000 -0.000967 -15.399454 7.850548 9.710275
102.000000 0.000000 0.700000 -0.001058 -16.796008 4.545118 7.379207
102.000000 0.000000 1.000000 -0.001121 -17.762540 2.243847 5.794842
102.000000 0.000000 1.200000 -0.001152 -18.231564 1.156680 5.034878
102.000000 0.000000 1.400000 -0.001181 -18.681313 0.477073 4.311994
102.000000 0.000000 1.600000 -0.001211 -19.148703 1.279140 3.567652
102.000000 0.000000 1.700200 -0.001227 -19.395273 1.855735 3.178411
102.000000 0.500000 0.350000 -0.250697 -12.496022 14.487629 14.692009
102.000000 0.500000 0.400000 -0.250656 -13.848619 11.399569 12.355584
102.000000 0.500000 0.500000 -0.250669 -15.398928 7.797013 9.727968
102.000000 0.500000 0.700000 -0.250734 -16.795498 4.506643 7.417353
102.000000 0.500000 1.000000 -0.250808 -17.762039 2.243631 5.855561
102.000000 0.500000 1.200000 -0.250851 -18.231068 1.227921 5.111176
102.000000 0.500000 1.400000 -0.250898 -18.680821 0.750096 4.407930
102.000000 0.500000 1.600000 -0.250952 -19.148216 1.464308 3.691616
102.000000 0.500000 1.700200 -0.250982 -19.394788 2.010847 3.321894
102.000000 1.000000 0.350000 -0.500680 -12.494319 14.297008 14.658229
102.000000 1.000000 0.400000 -0.500496 -13.846962 11.215367 12.345581
102.000000 1.000000 0.500000 -0.500406 -15.397322 7.628952 9.755613
102.000000 1.000000 0.700000 -0.500430 -16.793935 4.379984 7.497050
102.000000 1.000000 1.000000 -0.500503 -17.760506 2.224551 5.991368
102.000000 1.000000 1.200000 -0.500555 -18.229548 1.390741 5.284773
102.000000 1.000000 1.400000 -0.500615 -18.679315 1.217994 4.627910
102.000000 1.000000 1.600000 -0.500687 -19.146724 1.892826 3.975068
102.000000 1.000000 1.700200 -0.500729 -19.393302 2.399317 3.647472
103.000000 -1.000000 0.350000 1.623217 -12.492529 14.209030 14.647118
103.000000 -1.000000 0.400000 1.622259 -13.845380 11.121160 12.347969
103.000000 -1.000000 0.500000 1.621551 -15.395971 7.532822 9.777398
103.000000 -1.000000 0.700000 1.621259 -16.792784 4.297011 7.543222
103.000000 -1.000000 1.000000 1.621242 -17.759490 2.194847 6.061898
103.000000 -1.000000 1.200000 1.621288 -18.228597 1.452524 5.370867
103.000000 -1.000000 1.400000 1.621363 -18.678425 1.402067 4.732300
103.000000 -1.000000 1.600000 1.621475 -19.145896 2.096632 4.103112
103.000000 -1.000000 1.700200 1.621547 -19.392508 2.597900 3.790342
103.000000 -0.500000 0.350000 1.373224 -12.494955 14.445517 14.696909
103.000000 -0.500000 0.400000 1.372424 -13.847690 11.353218 12.366606
103.000000 -0.500000 0.500000 1.371837 -15.398153 7.748521 9.748322
103.000000 -0.500000 0.700000 1.371601 -16.794856 4.463411 7.450270
103.000000 -0.500000 1.000000 1.371595 -17.761487 2.224272 5.901910
103.000000 -0.500000 1.200000 1.371638 -18.230558 1.257187 5.166601
103.000000 -0.500000 1.400000 1.371706 -18.680352 0.891934 4.474585
103.000000 -0.500000 1.600000 1.371805 -19.147789 1.597169 3.773878
103.000000 -0.500000 1.700200 1.371868 -19.394382 2.131870 3.414713
103.000000 0.000000 0.350000 1.123271 -12.496227 14.553366 14.719526
103.000000 0.000000 0.400000 1.122605 -13.848876 11.461025 12.372834
103.000000 0.000000 0.500000 1.122113 -15.399245 7.851100 9.729936
103.000000 0.000000 0.700000 1.121909 -16.795865 4.546299 7.399278
103.000000 0.000000 1.000000 1.121897 -17.762440 2.250171 5.816434
103.000000 0.000000 1.200000 1.121928 -18.231485 1.174407 5.057893
103.000000 0.000000 1.400000 1.121980 -18.681254 0.532673 4.337080
103.000000 0.000000 1.600000 1.122058 -19.148665 1.307711 3.596058
103.000000 0.000000 1.700200 1.122108 -19.395245 1.878283 3.209311
103.000000 0.500000 0.350000 0.873297 -12.496353 14.531652 14.713259
103.000000 0.500000 0.400000 0.872756 -13.848949 11.442873 12.364599
103.000000 0.500000 0.500000 0.872347 -15.399256 7.836860 9.719770
103.000000 0.500000 0.700000 0.872165 -16.795824 4.535656 7.387843
103.000000 0.500000 1.000000 0.872139 -17.762363 2.242884 5.804600
103.000000 0.500000 1.200000 0.872156 -18.231391 1.170875 5.046124
103.000000 0.500000 1.400000 0.872189 -18.681143 0.543211 4.325638
103.000000 0.500000 1.600000 0.872241 -19.148537 1.318334 3.585399
103.000000 0.500000 1.700200 0.872276 -19.395108 1.887607 3.199353
103.000000 1.000000 0.350000 0.623238 -12.495334 14.380713 14.677671
103.000000 1.000000 0.400000 0.622826 -13.847907 11.299052 12.341516
103.000000 1.000000 0.500000 0.622504 -15.398188 7.706078 9.717551
103.000000 1.000000 0.700000 0.622348 -16.794731 4.431919 7.415914
103.000000 1.000000 1.000000 0.622312 -17.761254 2.203754 5.866681
103.000000 1.000000 1.200000 0.622315 -18.230274 1.249808 5.131823
103.000000 1.000000 1.400000 0.622330 -18.680019 0.913807 4.441137
103.000000 1.000000 1.600000 0.622358 -19.147405 1.624606 3.743290
103.000000 1.000000 1.700200 0.622379 -19.393972 2.157440 3.386560
104.000000 -1.000000 0.350000 2.747717 -12.490202 14.139707 14.692687
104.000000 -1.000000 0.400000 2.746158 -13.843395 11.046205 12.416024
104.000000 -1.000000 0.500000 2.745031 -15.394366 7.462870 9.881246
104.000000 -1.000000 0.700000 2.744601 -16.791510 4.264885 7.695941
104.000000 -1.000000 1.000000 2.744617 -17.758437 2.278067 6.265402
104.000000 -1.000000 1.200000 2.744716 -18.227650 1.681179 5.607024
104.000000 -1.000000 1.400000 2.744865 -18.677578 1.740640 5.006524
104.000000 -1.000000 1.600000 2.745075 -19.145152 2.416214 4.425509
104.000000 -1.000000 1.700200 2.745209 -19.391817 2.897844 4.142115
104.000000 -0.500000 0.350000 2.497657 -12.493324 14.417316 14.740262
104.000000 -0.500000 0.400000 2.496270 -13.846333 11.319356 12.421765
104.000000 -0.500000 0.500000 2.495282 -15.397099 7.714991 9.823731
104.000000 -0.500000 0.700000 2.494925 -16.794066 4.448951 7.555444
104.000000 -0.500000 1.000000 2.494964 -17.760873 2.274011 6.040295
104.000000 -0.500000 1.200000 2.495065 -18.230029 1.413424 5.327651
104.000000 -0.500000 1.400000 2.495211 -18.679903 1.187940 4.663575
104.000000 -0.500000 1.600000 2.495415 -19.147421 1.839944 4.001085
104.000000 -0.500000 1.700200 2.495542 -19.394058 2.345136 3.667169
104.000000 0.000000 0.350000 2.247612 -12.495279 14.565882 14.762406
104.000000 0.000000 0.400000 2.246365 -13.848134 11.468662 12.416877
104.000000 0.000000 0.500000 2.245478 -15.398729 7.856326 9.778467
104.000000 0.000000 0.700000 2.245159 -16.795546 4.557541 7.457246
104.000000 0.000000 1.000000 2.245195 -17.762253 2.287281 5.887034
104.000000 0.000000 1.200000 2.245287 -18.231361 1.262377 5.137966
104.000000 0.000000 1.400000 2.245420 -18.681189 0.741698 4.429628
104.000000 0.000000 1.600000 2.245604 -19.148661 1.427675 3.707055
104.000000 0.000000 1.700200 2.245719 -19.395272 1.972732 3.333436
104.000000 0.500000 0.350000 1.997524 -12.496082 14.583987 14.756404
104.000000 0.500000 0.400000 1.996399 -13.848814 11.491446 12.398188
104.000000 0.500000 0.500000 1.995590 -15.399272 7.881006 9.741818
104.000000 0.500000 0.700000 1.995289 -16.795968 4.574767 7.398165
104.000000 0.500000 1.000000 1.995309 -17.762594 2.274422 5.805163
104.000000 0.500000 1.200000 1.995385 -18.231663 1.189416 5.041025
104.000000 0.500000 1.400000 1.995497 -18.681454 0.496947 4.314154
104.000000 0.500000 1.600000 1.995654 -19.148888 1.263716 3.565706
104.000000 0.500000 1.700200 1.995754 -19.395480 1.836839 3.174329
104.000000 1.000000 0.350000 1.747330 -12.495737 14.471664 14.720673
104.000000 1.000000 0.400000 1.746320 -13.848377 11.387253 12.364016
104.000000 1.000000 0.500000 1.745584 -15.398732 7.787490 9.712097
104.000000 1.000000 0.700000 1.745294 -16.795339 4.496033 7.377049
104.000000 1.000000 1.000000 1.745293 -17.761903 2.222464 5.795226
104.000000 1.000000 1.200000 1.745351 -18.230943 1.184639 5.039410
104.000000 1.000000 1.400000 1.745440 -18.680705 0.665127 4.323507
104.000000 1.000000 1.600000 1.745569 -19.148110 1.414530 3.591402
104.000000 1.000000 1.700200 1.745651 -19.394687 1.971121 3.211792
105.000000 -1.000000 0.350000 3.872925 -12.487293 14.079156 14.761364
105.000000 -1.000000 0.400000 3.870758 -13.840963 10.977930 12.508784
105.000000 -1.000000 0.500000 3.869203 -15.392463 7.400578 10.013382
105.000000 -1.000000 0.700000 3.868627 -16.790066 4.251052 7.882286
105.000000 -1.000000 1.000000 3.868671 -17.757302 2.403161 6.507240
105.000000 -1.000000 1.200000 3.868820 -18.226661 1.947339 5.883659
105.000000 -1.000000 1.400000 3.869040 -18.676728 2.093416 5.322605
105.000000 -1.000000 1.600000 3.869346 -19.144445 2.759426 4.789540
105.000000 -1.000000 1.700200 3.869540 -19.391185 3.225820 4.534223
105.000000 -0.500000 0.350000 3.622738 -12.491104 14.397979 14.805112
105.000000 -0.500000 0.400000 3.620758 -13.844523 11.291643 12.500331
105.000000 -0.500000 0.500000 3.619361 -15.395743 7.687215 9.926838
105.000000 -0.500000 0.700000 3.618874 -16.793103 4.447293 7.695333
105.000000 -0.500000 1.000000 3.618953 -17.760174 2.357893 6.221017
105.000000 -0.500000 1.200000 3.619110 -18.229456 1.616668 5.535759
105.000000 -0.500000 1.400000 3.619333 -18.679448 1.504364 4.904675
105.000000 -0.500000 1.600000 3.619638 -19.147089 2.121401 4.285665
105.000000 -0.500000 1.700200 3.619828 -19.393789 2.600053 3.979307
105.000000 0.000000 0.350000 3.372539 -12.493734 14.586968 14.825961
105.000000 0.000000 0.400000 3.370706 -13.846931 11.481816 12.483810
105.000000 0.000000 0.500000 3.369416 -15.397904 7.865982 9.854777
105.000000 0.000000 0.700000 3.368974 -16.795049 4.578526 7.551315
105.000000 0.000000 1.000000 3.369055 -17.761975 2.353419 6.003705
105.000000 0.000000 1.200000 3.369206 -18.231188 1.407092 5.271096
105.000000 0.000000 1.400000 3.369417 -18.681114 1.012876 4.583914
105.000000 0.000000 1.600000 3.369705 -19.148688 1.618668 3.891619
105.000000 0.000000 1.700200 3.369885 -19.395352 2.129435 3.538818
105.000000 0.500000 0.350000 3.122278 -12.495203 14.644096 14.820333
105.000000 0.500000 0.400000 3.120562 -13.848209 11.544666 12.455111
105.000000 0.500000 0.500000 3.119347 -15.398970 7.928605 9.792642
105.000000 0.500000 0.700000 3.118920 -16.795928 4.622461 7.446533
105.000000 0.500000 1.000000 3.118982 -17.762729 2.334546 5.855201
105.000000 0.500000 1.200000 3.119115 -18.231881 1.275984 5.093732
105.000000 0.500000 1.400000 3.119304 -18.681751 0.638408 4.371339
105.000000 0.500000 1.600000 3.119565 -19.149265 1.307911 3.630710
105.000000 0.500000 1.700200 3.119728 -19.395899 1.861691 3.245469
105.000000 1.000000 0.350000 2.871889 -12.495521 14.569099 14.785541
105.000000 1.000000 0.400000 2.870276 -13.848368 11.479001 12.411317
105.000000 1.000000 0.500000 2.869120 -15.398951 7.871728 9.737410
105.000000 1.000000 0.700000 2.868690 -16.795753 4.569479 7.378780
105.000000 1.000000 1.000000 2.868722 -17.762448 2.275014 5.776099
105.000000 1.000000 1.200000 2.868832 -18.231549 1.198698 5.007620
105.000000 1.000000 1.400000 2.868995 -18.681370 0.533215 4.276965
105.000000 1.000000 1.600000 2.869222 -19.148835 1.283093 3.525244
105.000000 1.000000 1.700200 2.869365 -19.395443 1.851489 3.132589
106.000000 -1.000000 0.350000 4.999138 -12.483800 14.027849 14.853362
106.000000 -1.000000 0.400000 4.996350 -13.838083 10.917068 12.626125
106.000000 -1.000000 0.500000 4.994355 -15.390261 7.347233 10.172976
106.000000 -1.000000 0.700000 4.993622 -16.788452 4.257738 8.100037
106.000000 -1.000000 1.000000 4.993686 -17.756082 2.567477 6.783260
106.000000 -1.000000 1.200000 4.993882 -18.225630 2.241634 6.195209
106.000000 -1.000000 1.400000 4.994168 -18.675875 2.457875 5.673313
106.000000 -1.000000 1.600000 4.994567 -19.143775 3.121268 5.186094
106.000000 -1.000000 1.700200 4.994819 -19.390610 3.576531 4.956684
106.000000 -0.500000 0.350000 4.748762 -12.488293 14.387486 14.891417
106.000000 -0.500000 0.400000 4.746178 -13.842257 11.270217 12.601994
106.000000 -0.500000 0.500000 4.744359 -15.394081 7.665625 10.056762
106.000000 -0.500000 0.700000 4.743733 -16.791964 4.459363 7.867862
106.000000 -0.500000 1.000000 4.743844 -17.759387 2.474329 6.440101
106.000000 -0.500000 1.200000 4.744054 -18.228836 1.854136 5.785317
106.000000 -0.500000 1.400000 4.744349 -18.678987 1.833402 5.189965
106.000000 -0.500000 1.600000 4.744753 -19.146790 2.430250 4.616194
106.000000 -0.500000 1.700200 4.745005 -19.393574 2.887407 4.337341
106.000000 0.000000 0.350000 4.498349 -12.491587 14.616264 14.909736
106.000000 0.000000 0.400000 4.495918 -13.845263 11.500188 12.572958
106.000000 0.000000 0.500000 4.494215 -15.396766 7.879836 9.957729
106.000000 0.000000 0.700000 4.493640 -16.794370 4.609006 7.679400
106.000000 0.000000 1.000000 4.493759 -17.761603 2.446286 6.162796
106.000000 0.000000 1.200000 4.493964 -18.230962 1.593417 5.452181
106.000000 0.000000 1.400000 4.494251 -18.681027 1.308593 4.792547
106.000000 0.000000 1.600000 4.494640 -19.148742 1.859377 4.138208
106.000000 0.000000 1.700200 4.494882 -19.395481 2.336294 3.810450
106.000000 0.500000 0.350000 4.247852 -12.493711 14.711407 14.904062
106.000000 0.500000 0.400000 4.245536 -13.847130 11.601919 12.534202
106.000000 0.500000 0.500000 4.243905 -15.398346 7.978888 9.870712
106.000000 0.500000 0.700000 4.243342 -16.795698 4.677415 7.530775
106.000000 0.500000 1.000000 4.243439 -17.762762 2.419254 5.951622
106.000000 0.500000 1.200000 4.243627 -18.232039 1.415106 5.200369
106.000000 0.500000 1.400000 4.243891 -18.682027 0.876662 4.492103
106.000000 0.500000 1.600000 4.244251 -19.149663 1.439067 3.773085
106.000000 0.500000 1.700200 4.244476 -19.396360 1.957270 3.403471
106.000000 1.000000 0.350000 3.997210 -12.494679 14.672318 14.870694
106.000000 1.000000 0.400000 3.994985 -13.847873 11.573445 12.481691
106.000000 1.000000 0.500000 3.993398 -15.398836 7.957538 9.791518
106.000000 1.000000 0.700000 3.992820 -16.795967 4.649799 7.418885
106.000000 1.000000 1.000000 3.992879 -17.762882 2.355162 5.807080
106.000000 1.000000 1.200000 3.993039 -18.232087 1.282104 5.034479
106.000000 1.000000 1.400000 3.993271 -18.682007 0.584892 4.300198
106.000000 1.000000 1.600000 3.993594 -19.149572 1.247786 3.545267
106.000000 1.000000 1.700200 3.993798 -19.396232 1.806648 3.151288
107.000000 -1.000000 0.350000 6.126651 -12.479720 13.986216 14.968851
107.000000 -1.000000 0.400000 6.123228 -13.834751 10.864339 12.767836
107.000000 -1.000000 0.500000 6.120776 -15.387755 7.304130 10.359056
107.000000 -1.000000 0.700000 6.119871 -16.786665 4.286922 8.346847
107.000000 -1.000000 1.000000 6.119945 -17.754776 2.767332 7.089414
107.000000 -1.000000 1.200000 6.120182 -18.224553 2.557936 6.536533
107.000000 -1.000000 1.400000 6.120531 -18.675015 2.832718 6.052381
107.000000 -1.000000 1.600000 6.121018 -19.143138 3.498523 5.607910
107.000000 -1.000000 1.700200 6.121325 -19.390089 3.946164 5.401957
107.000000 -0.500000 0.350000 5.876025 -12.484884 14.385740 14.999170
107.000000 -0.500000 0.400000 5.872823 -13.839530 11.255174 12.726444
107.000000 -0.500000 0.500000 5.870567 -15.392108 7.650655 10.212554
107.000000 -0.500000 0.700000 5.869787 -16.790646 4.486051 8.070806
107.000000 -0.500000 1.000000 5.869920 -17.758507 2.621007 6.693457
107.000000 -0.500000 1.200000 5.870178 -18.228164 2.116977 6.070779
107.000000 -0.500000 1.400000 5.870542 -18.678513 2.172009 5.512022
107.000000 -0.500000 1.600000 5.871039 -19.146518 2.759480 4.982823
107.000000 -0.500000 1.700200 5.871350 -19.393409 3.200366 4.730062
107.000000 0.000000 0.350000 5.625336 -12.488832 14.653338 15.013368
107.000000 0.000000 0.400000 5.622293 -13.843125 11.523441 12.683705
107.000000 0.000000 0.500000 5.620161 -15.395309 7.897680 10.086163
107.000000 0.000000 0.700000 5.619441 -16.793502 4.648820 7.839226
107.000000 0.000000 1.000000 5.619587 -17.761131 2.563377 6.360251
107.000000 0.000000 1.200000 5.619844 -18.230678 1.809309 5.675589
107.000000 0.000000 1.400000 5.620201 -18.680921 1.616483 5.047555
107.000000 0.000000 1.600000 5.620687 -19.148818 2.133961 4.435007
107.000000 0.000000 1.700200 5.620990 -19.395652 2.582093 4.133669
107.000000 0.500000 0.350000 5.374542 -12.491597 14.785321 15.006735
107.000000 0.500000 0.400000 5.371613 -13.845567 11.662607 12.634381
107.000000 0.500000 0.500000 5.369550 -15.397391 8.031181 9.974482
107.000000 0.500000 0.700000 5.368839 -16.795270 4.738531 7.648443
107.000000 0.500000 1.000000 5.368963 -17.762687 2.524725 6.090579
107.000000 0.500000 1.200000 5.369201 -18.232131 1.591093 5.355809
107.000000 0.500000 1.400000 5.369535 -18.682277 1.150651 4.669297
107.000000 0.500000 1.600000 5.369992 -19.150075 1.634727 3.981902
107.000000 0.500000 1.700200 5.370277 -19.396857 2.112747 3.634112
107.000000 1.000000 0.350000 5.123587 -12.493201 14.780690 14.974685
107.000000 1.000000 0.400000 5.120737 -13.846881 11.669847 12.573488
107.000000 1.000000 0.500000 5.118705 -15.398380 8.043885 9.872386
107.000000 1.000000 0.700000 5.117968 -16.795973 4.734967 7.494724
107.000000 1.000000 1.000000 5.118044 -17.763197 2.456983 5.884822
107.000000 1.000000 1.200000 5.118250 -18.232549 1.417119 5.116135
107.000000 1.000000 1.400000 5.118549 -18.682607 0.774490 4.388694
107.000000 1.000000 1.600000 5.118964 -19.150315 1.310301 3.645971
107.000000 1.000000 1.700200 5.119225 -19.397049 1.837731 3.261658
108.000000 -1.000000 0.350000 7.255760 -12.475047 13.954638 15.107958
108.000000 -1.000000 0.400000 7.251685 -13.830961 10.820436 12.933639
108.000000 -1.000000 0.500000 7.248755 -15.384942 7.272553 10.570559
108.000000 -1.000000 0.700000 7.247660 -16.784698 4.340221 8.620350
108.000000 -1.000000 1.000000 7.247731 -17.753378 2.998722 7.421930
108.000000 -1.000000 1.200000 7.248005 -18.223426 2.892251 6.903074
108.000000 -1.000000 1.400000 7.248410 -18.674143 3.217198 6.454573
108.000000 -1.000000 1.600000 7.248979 -19.142529 3.889057 6.049356
108.000000 -1.000000 1.700200 7.249339 -19.389618 4.331965 5.864435
108.000000 -0.500000 0.350000 7.004824 -12.480871 14.392569 15.128400
108.000000 -0.500000 0.400000 7.000986 -13.836336 11.246564 12.873372
108.000000 -0.500000 0.500000 6.998272 -15.389818 7.642741 10.393221
108.000000 -0.500000 0.700000 6.997321 -16.789140 4.528198 8.301892
108.000000 -0.500000 1.000000 6.997464 -17.757528 2.795301 6.977114
108.000000 -0.500000 1.200000 6.997765 -18.227435 2.399500 6.386980
108.000000 -0.500000 1.400000 6.998191 -18.678020 2.518956 5.864321
108.000000 -0.500000 1.600000 6.998777 -19.146269 3.104816 5.377566
108.000000 -0.500000 1.700200 6.999144 -19.393287 3.534093 5.148853
108.000000 0.000000 0.350000 6.753796 -12.485460 14.697689 15.136591
108.000000 0.000000 0.400000 6.750125 -13.840507 11.551212 12.815492
108.000000 0.000000 0.500000 6.747545 -15.393524 7.919340 10.238916
108.000000 0.000000 0.700000 6.746662 -16.792439 4.697915 8.028432
108.000000 0.000000 1.000000 6.746825 -17.760552 2.702281 6.591901
108.000000 0.000000 1.200000 6.747126 -18.230328 2.046620 5.935666
108.000000 0.000000 1.400000 6.747549 -18.680789 1.932194 5.341248
108.000000 0.000000 1.600000 6.748127 -19.148909 2.432267 4.771395
108.000000 0.000000 1.700200 6.748487 -19.395860 2.857953 4.495979
108.000000 0.500000 0.350000 6.502644 -12.488853 14.865220 15.127638
108.000000 0.500000 0.400000 6.499085 -13.843513 11.726157 12.754666
108.000000 0.500000 0.500000 6.496572 -15.396099 8.084911 10.102425
108.000000 0.500000 0.700000 6.495697 -16.794636 4.804960 7.796945
108.000000 0.500000 1.000000 6.495836 -17.762494 2.647655 6.267799
108.000000 0.500000 1.200000 6.496118 -18.232148 1.792078 5.554276
108.000000 0.500000 1.400000 6.496518 -18.682492 1.439000 4.894838
108.000000 0.500000 1.600000 6.497065 -19.150493 1.874061 4.245052
108.000000 0.500000 1.700200 6.497408 -19.397381 2.315532 3.922064
108.000000 1.000000 0.350000 6.251315 -12.491077 14.893652 15.096233
108.000000 1.000000 0.400000 6.247824 -13.845383 11.767594 12.685177
108.000000 1.000000 0.500000 6.245330 -15.397572 8.129947 9.977990
108.000000 1.000000 0.700000 6.244417 -16.795762 4.823395 7.603401
108.000000 1.000000 1.000000 6.244501 -17.763384 2.575431 6.005173
108.000000 1.000000 1.200000 6.244748 -18.232925 1.586629 5.247343
108.000000 1.000000 1.400000 6.245109 -18.683163 1.022090 4.535517
108.000000 1.000000 1.600000 6.245611 -19.151053 1.453653 3.817261
108.000000 1.000000 1.700200 6.245927 -19.397883 1.937727 3.450802
109.000000 -1.000000 0.350000 8.386765 -12.469773 13.933439 15.270776
109.000000 -1.000000 0.400000 8.382015 -13.826705 10.786010 13.123200
109.000000 -1.000000 0.500000 8.378584 -15.381813 7.253740 10.806371
109.000000 -1.000000 0.700000 8.377277 -16.782546 4.418810 8.918249
109.000000 -1.000000 1.000000 8.377332 -17.751881 3.257818 7.777403
109.000000 -1.000000 1.200000 8.377634 -18.222241 3.241923 7.290910
109.000000 -1.000000 1.400000 8.378089 -18.673254 3.610843 6.875612
109.000000 -1.000000 1.600000 8.378733 -19.141942 4.291408 6.506112
109.000000 -1.000000 1.700200 8.379142 -19.389189 4.731915 6.339973
109.000000 -0.500000 0.350000 8.135456 -12.476245 14.407735 15.279162
109.000000 -0.500000 0.400000 8.130961 -13.832664 11.244409 13.042473
109.000000 -0.500000 0.500000 8.127766 -15.387203 7.642332 10.597747
109.000000 -0.500000 0.700000 8.126622 -16.787440 4.586580 8.558874
109.000000 -0.500000 1.000000 8.126762 -17.756441 2.994619 7.287375
109.000000 -0.500000 1.200000 8.127098 -18.226641 2.698162 6.729320
109.000000 -0.500000 1.400000 8.127581 -18.677502 2.873813 6.241358
109.000000 -0.500000 1.600000 8.128249 -19.146035 3.463665 5.794166
109.000000 -0.500000 1.700200 8.128668 -19.393200 3.885246 5.587273
109.000000 0.000000 0.350000 7.884027 -12.481462 14.748767 15.279224
109.000000 0.000000 0.400000 7.879708 -13.837400 11.583129 12.967823
109.000000 0.000000 0.500000 7.876656 -15.391402 7.944696 10.414850
109.000000 0.000000 0.700000 7.875589 -16.791171 4.756360 8.244664
109.000000 0.000000 1.000000 7.875755 -17.759856 2.860880 6.853701
109.000000 0.000000 1.200000 7.876095 -18.229904 2.300277 6.227095
109.000000 0.000000 1.400000 7.876578 -18.680622 2.254214 5.666732
109.000000 0.000000 1.600000 7.877239 -19.149007 2.748170 5.138536
109.000000 0.000000 1.700200 7.877653 -19.396095 3.157442 4.887525
109.000000 0.500000 0.350000 7.632454 -12.485468 14.950482 15.266195
109.000000 0.500000 0.400000 7.628245 -13.840956 11.792039 12.894190
109.000000 0.500000 0.500000 7.625260 -15.394456 8.139620 10.253078
109.000000 0.500000 0.700000 7.624201 -16.793786 4.876116 7.973660
109.000000 0.500000 1.000000 7.624342 -17.762174 2.785421 6.478899
109.000000 0.500000 1.200000 7.624663 -18.232080 2.010326 5.789890
109.000000 0.500000 1.400000 7.625121 -18.682663 1.734436 5.160689
109.000000 0.500000 1.600000 7.625753 -19.150908 2.142494 4.551119
109.000000 0.500000 1.700200 7.626149 -19.397923 2.554432 4.253525
109.000000 1.000000 0.350000 7.380690 -12.488295 15.010712 15.234246
109.000000 1.000000 0.400000 7.376539 -13.843367 11.866190 12.815382
109.000000 1.000000 0.500000 7.373561 -15.396401 8.215119 10.106388
109.000000 1.000000 0.700000 7.372453 -16.795321 4.913931 7.741920
109.000000 1.000000 1.000000 7.372533 -17.763432 2.706576 6.163544
109.000000 1.000000 1.200000 7.372814 -18.233206 1.778132 5.422097
109.000000 1.000000 1.400000 7.373231 -18.683663 1.291108 4.732446
109.000000 1.000000 1.600000 7.373814 -19.151778 1.654024 4.046886
109.000000 1.000000 1.700200 7.374182 -19.398725 2.094423 3.703050
110.000000 -1.000000 0.350000 9.519966 -12.463889 13.922879 15.457372
110.000000 -1.000000 0.400000 9.514516 -13.821975 10.761672 13.336151
110.000000 -1.000000 0.500000 9.510555 -15.378359 7.248876 11.065364
110.000000 -1.000000 0.700000 9.509011 -16.780199 4.523387 9.238381
110.000000 -1.000000 1.000000 9.509032 -17.750277 3.541233 8.152844
110.000000 -1.000000 1.200000 9.509355 -18.220989 3.605143 7.696737
110.000000 -1.000000 1.400000 9.509853 -18.672337 4.013333 7.312061
110.000000 -1.000000 1.600000 9.510564 -19.141368 4.704538 6.974885
110.000000 -1.000000 1.700200 9.511017 -19.388795 5.144518 6.825504
