lbda,transmission,R,A
4109.000000000025,0.37786561454335105,0.5690833757941983,0.05305100966245063
4110.0000000000255,0.40840383737414393,0.5334800445337211,0.05811611809213496
4111.0000000000255,0.44161613256866034,0.49432394192319234,0.06405992550814738
4112.0000000000255,0.47746026905067857,0.45155720931054366,0.07098252163877777
4113.0000000000255,0.5157403340316767,0.4052872697632873,0.07897239620503604
4114.0000000000255,0.5560470006965891,0.35586079600889137,0.08809220329451961
4115.000000000026,0.5976927927337552,0.30394768799954186,0.09835951926670294
4116.000000000026,0.6396534358618786,0.2506233104115239,0.10972325372659752
4117.000000000026,0.6805340224334452,0.1974276137710662,0.1220383637954886
4118.000000000027,0.7185854999146875,0.14637021755725033,0.13504428252806222
4119.000000000027,0.7517980565870673,0.09984672136831017,0.14835522204462248
4120.000000000027,0.7780870553371042,0.06044136798687589,0.16147157667601997
4121.000000000027,0.7955606177392989,0.03062047517962652,0.1738189070810746
4122.000000000027,0.802820878488952,0.01236578397122812,0.18481333753981988
4123.000000000028,0.7992201980129096,0.006838308541155242,0.19394149344593525
4124.000000000028,0.7849910101992805,0.01417444226458505,0.20083454753613447
4125.000000000029,0.7612036576895653,0.03348104306377462,0.20531529924666017
4126.000000000029,0.7295664580015812,0.06302737519504446,0.2074061668033745
4127.000000000029,0.6921346752096185,0.1005653135165483,0.20730001127383324
4128.000000000028,0.6510138025500727,0.14367894704825832,0.20530725040166897
4129.000000000029,0.6081247011255727,0.1900786072055657,0.2017966916688616
4130.000000000029,0.5650613484795233,0.23779448494629785,0.19714416657417888
4131.00000000003,0.5230377299979347,0.2852660445108489,0.19169622549121632
4132.000000000031,0.48290071122386863,0.3313494738837398,0.1857498148923915
4133.00000000003,0.44522827979660173,0.3752588485310549,0.17951287167234337
4134.000000000031,0.41042970299131687,0.4164945023903901,0.17307579461829303
4135.00000000003,0.378390157769789,0.454897289469314,0.16671255276089697
4136.000000000031,0.34907950483541983,0.4904034226688188,0.1605170724957614
4137.000000000031,0.32238554870055813,0.5230631971286883,0.1545512541707535
4138.000000000031,0.2981474846062392,0.552999887527433,0.1488526278663278
4139.000000000032,0.27617979062245107,0.580379450567321,0.14344075881022794
4140.000000000032,0.2562885277563281,0.6053891132217307,0.13832235902194115
4141.000000000032,0.2382819351753463,0.6282228360418796,0.13349522878277414
4142.000000000032,0.22197691618835805,0.6490718677735338,0.1289512160381082
4143.000000000033,0.20720266737026824,0.6681189427089692,0.12467838992076256
4144.000000000033,0.19380238638953765,0.6855350079232868,0.12066260568717554
4145.000000000033,0.1816337326626385,0.7014776578069104,0.1168886095304511
4146.000000000033,0.17056851284258695,0.716090685255012,0.11334080190240108
4147.000000000034,0.16049191344715744,0.7295043353356385,0.11000375121720392
4148.000000000034,0.15130149540202556,0.7418359770692856,0.10686252752868881
4149.000000000034,0.14290608984247044,0.7531910021172813,0.10390290804024827
4150.000000000035,0.13522468263817516,0.7636638247575684,0.1011114926042564
4151.000000000035,0.1281853400671802,0.7733389029369971,0.09847575699582269
4152.000000000035,0.12172420483202784,0.7822917311586586,0.09598406400931357
4153.000000000035,0.11578457652412955,0.790589776756623,0.09362564671924745
4154.000000000035,0.11031608109730145,0.798293344829415,0.09139057407328349
4155.0000000000355,0.1052739280865294,0.8054563659596553,0.08926970595381517
4156.0000000000355,0.10061825094469108,0.8121271063986365,0.0872546426566724
4157.0000000000355,0.09631352410867648,0.8183488037260227,0.0853376721653008
4158.000000000036,0.0923280496654636,0.8241602328559663,0.08351171747857022
4159.000000000036,0.08863350637948723,0.8295962081639939,0.08177028545651883
4160.0000000000355,0.08520455410758901,0.8346880278022953,0.08010741809011565
